Company,Product,TypeName,Inches,ScreenResolution,Name CPU,CPU Speed,Ram,Name Memory,Memory Capacity,Gpu,OpSys,Weight,Price_dollars
Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,Intel Core i5 7300HQ,2.5GHz,8,HDD,128GB,Nvidia GeForce GTX 1060,No OS,2.4,1055.5597



HP,Omen -,Gaming,17.3,1920x1080,Intel Core i5 6300HQ,2.3GHz,8,HDD,128GB,Nvidia GeForce GTX 1060,Windows 10,3.35,1204.9816999999998



HP,15-bs078cl (i7-7500U/8GB/2TB/W10),Notebook,15.6,1366x768,Intel Core i7 7500U,2.7GHz,8,HDD,2048GB,Intel HD Graphics 620,Windows 10,2.04,671.3317



Lenovo,ThinkPad P40,2 in 1 Convertible,14,1920x1080,Intel Core i7 6600U,2.6GHz,8,SSD,512GB,Nvidia Quadro M500M,Windows 7,1.8,2188.370574



Asus,L403NA-GA013TS (N3350/4GB/32GB/W10),Notebook,14,1366x768,Intel Celeron Dual Core N3350,1.1GHz,4,SSD,32GB,Intel HD Graphics 500,Windows 10,1.5,296.70939999999996



HP,250 G6,Ultrabook,15.6,1920x1080,Intel Core i7 7500U,2.7GHz,8,SSD,256GB,Intel HD Graphics 620,Windows 10,1.84,802.6095999999999



Acer,Aspire E5-576G,Notebook,15.6,1920x1080,Intel Core i5 7200U,2.5GHz,4,HDD,1024GB,Nvidia GeForce 940MX,Windows 10,2.23,657.4567999999999



Lenovo,IdeaPad 500-15ISK,Notebook,15.6,1920x1080,Intel Core i7 6500U,2.5GHz,16,Hybrid,1024GB,AMD Radeon R7 M360,Windows 10,2.5,1172.9626999999998



HP,ZBook 17,Workstation,17.3,1920x1080,Intel Core i7 6700HQ,2.6GHz,8,SSD,256GB,Nvidia Quadro M3000M,Windows 7,3,4215.19462



Dell,Inspiron 5567,Notebook,15.6,1366x768,Intel Core i5 7200U,2.5GHz,8,HDD,1024GB,AMD Radeon R7 M445,Windows 10,2.5,836.7632



MSI,GT72S Dominator,Gaming,17.3,1920x1080,Intel Core i7 6820HQ,2.7GHz,16,HDD,256GB,Nvidia GeForce GTX 980M,Windows 10,3.78,2560.4527



HP,EliteBook 850,Ultrabook,15.6,1920x1080,Intel Core i7 6500U,2.5GHz,8,SSD,256GB,Intel HD Graphics 520,Windows 7,1.88,2317.8767559999997



Lenovo,ThinkPad X1,2 in 1 Convertible,14,2560x1440,Intel Core i7 6600U,2.6GHz,16,SSD,512GB,Intel HD Graphics 520,Windows 10,2.8,2604.212



MSI,GP62M 7RDX,Gaming,15.6,1920x1080,Intel Core i7 7700HQ,2.8GHz,8,HDD,128GB,Nvidia GeForce GTX 1050,Windows 10,2.4,1219.7104399999998



HP,Spectre Pro,2 in 1 Convertible,13.3,1920x1080,Intel Core i5 6300U,2.4GHz,8,SSD,256GB,Intel HD Graphics 520,Windows 10,1.48,1738.6317



HP,ZBook 15,Workstation,15.6,1920x1080,Intel Core i7 6700HQ,2.6GHz,8,SSD,256GB,Nvidia Quadro M1000M,Windows 7,2.59,2379.0117



HP,Spectre Pro,2 in 1 Convertible,13.3,2560x1440,Intel Core i7 6600U,2.6GHz,8,SSD,256GB,Intel HD Graphics 520,Windows 10,1.48,1920.0727



HP,ZBook Studio,Workstation,15.6,1920x1080,Intel Core i7 6700HQ,2.6GHz,8,SSD,256GB,Nvidia Quadro M1000M,Windows 7,2.0,2026.8026999999997



HP,EliteBook 820,Ultrabook,12.5,1920x1080,Intel Core i7 6500U,2.50GHz,8,SSD,256GB,Intel HD Graphics 520,Windows 7,1.26,2451.5347349999997



Dell,Vostro 5568,Notebook,15.6,1920x1080,Intel Core i7 7500U,2.7GHz,8,SSD,256GB,Nvidia GeForce 940MX,Windows 10,2.18,1077.86627



HP,EliteBook 850,Notebook,15.6,1920x1080,Intel Core i5 6200U,2.3GHz,8,SSD,256GB,Intel HD Graphics 520,Windows 7,1.88,1685.2667



Lenovo,ThinkPad X1,2 in 1 Convertible,14,2560x1440,Intel Core i7 6500U,2.5GHz,8,SSD,256GB,Intel HD Graphics 520,Windows 10,1.27,2496.4147



Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Notebook,15.6,1366x768,Intel Core i3 6006U,2.0GHz,4,HDD,1024GB,Intel HD Graphics 520,No OS,1.9,361.81469999999996



HP,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,15.6,1366x768,AMD E-Series 7110,1.8GHz,4,HDD,500GB,AMD Radeon R2 Graphics,Windows 10,1.86,316.9881



Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,15.6,1920x1080,Intel Core i5 6200U,2.3GHz,8,HDD,1024GB,AMD Radeon R5 M330,No OS,2.32,639.3127



Dell,Inspiron 7567,Gaming,15.6,1920x1080,Intel Core i7 7700HQ,2.8GHz,8,HDD,1024GB,Nvidia GeForce GTX 1050Ti,Windows 10,2.62,1279.6926999999998



Dell,XPS 15,Notebook,15.6,3840x2160,Intel Core i5 6300HQ,2.3GHz,8,SSD,256GB,Nvidia GeForce 960M,Windows 10,2.04,2402.1507639999995



HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,15.6,1920x1080,AMD A6-Series A6-9220,2.5GHz,4,SSD,256GB,AMD Radeon 520,Windows 10,1.91,511.11929699999996



MSI,GP72M 7REX,Gaming,17.3,1920x1080,Intel Core i7 7700HQ,2.8GHz,16,HDD,256GB,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,1593.26544



Lenovo,ThinkPad T460s,Ultrabook,14,1920x1080,Intel Core i7 6600U,2.6GHz,12,SSD,512GB,Intel HD Graphics 520,Windows 7,1.4,2453.7227



Lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,Notebook,15.6,1920x1080,Intel Core i5 6200U,2.3GHz,8,Hybrid,1024GB,AMD Radeon R5 M330,Windows 10,2.5,841.5553769999999



HP,Spectre Pro,2 in 1 Convertible,13.3,2560x1440,Intel Core i7 6600U,2.6GHz,8,SSD,512GB,Intel HD Graphics 520,Windows 10,1.48,2178.3592999999996



Lenovo,ThinkPad T460,Ultrabook,14,1920x1080,Intel Core i7 6600U,2.6GHz,8,SSD,256GB,Intel HD Graphics 520,Windows 7,1.7,1599.8826999999999



MSI,GS40 Phantom,Gaming,14,1920x1080,Intel Core i7 6700HQ,2.6GHz,16,HDD,256GB,Nvidia GeForce GTX 970M,Windows 10,1.7,1888.0537



HP,Pavilion 15-cb003nv,Gaming,15.6,1920x1080,Intel Core i7 7700HQ,2.8GHz,8,HDD,1024GB,Nvidia GeForce GTX 1050,Windows 10,2.62,959.5026999999999



Lenovo,IdeaPad 310-15ISK,Notebook,15.6,1366x768,Intel Core i3 6006U,2.0GHz,8,HDD,1024GB,Intel HD Graphics 520,Windows 10,2.2,489.8907



HP,250 G4,Notebook,15.6,1366x768,Intel Core i5 6200U,2.3GHz,4,HDD,500GB,Intel HD Graphics 520,No OS,2.1,509.09142699999995



Dell,Inspiron 7567,Gaming,15.6,3840x2160,Intel Core i7 7700HQ,2.8GHz,8,HDD,128GB,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,1598.8154



Lenovo,ThinkPad T570,Notebook,15.6,1920x1080,Intel Core i5 7200U,2.5GHz,8,SSD,256GB,Intel HD Graphics 620,Windows 10,1.95,1483.5469999999998



Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Notebook,15.6,1920x1080,Intel Core i3 6006U,2GHz,4,HDD,1024GB,Nvidia GeForce 920MX ,Windows 10,2.2,499.49639999999994



HP,Stream 14-AX000nv,Notebook,14,1366x768,Intel Celeron Dual Core N3060,1.6GHz,2,SSD,32GB,Intel HD Graphics 400,Windows 10,1.44,265.7577



MSI,PL60 7RD,Gaming,15.6,1920x1080,Intel Core i7 7500U,2.7GHz,8,HDD,1024GB,Nvidia GeForce GTX 1050,Windows 10,2.2,895.4646999999999



HP,250 G5,Notebook,15.6,1920x1080,Intel Core i7 6500U,2.5GHz,8,SSD,256GB,Intel HD Graphics 520,Windows 10,1.96,724.6967



HP,ProBook 450,Notebook,15.6,1920x1080,Intel Core i7 8550U,1.8GHz,16,SSD,512GB,Intel UHD Graphics 620,Windows 10,2.1,1237.0006999999998



Asus,X553SA-XX021T (N3050/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Celeron Dual Core N3050,1.6GHz,4,HDD,500GB,Intel HD Graphics,Windows 10,2.2,393.83369999999996



Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,1366x768,Intel Core i5 6200U,2.3GHz,4,HDD,500GB,Intel HD Graphics 520,No OS,2.1,424.7854



Lenovo,IdeaPad 510-15IKB,Notebook,15.6,1920x1080,Intel Core i7 7500U,2.7GHz,8,HDD,1024GB,Nvidia GeForce 940MX,No OS,2.2,756.7157



Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,14,1920x1080,Intel Core i3 7100U,2.4GHz,4,SSD,256GB,Intel HD Graphics 620,Windows 10,2,820.7537



Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,15.6,1920x1080,Intel Core i7 6500U,2.5GHz,4,Hybrid,1024GB,Intel HD Graphics 520,Windows 7,2.32,880.5224999999999



Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,1920x1080,Intel Core i7 6700HQ,2.6GHz,16,SSD,512GB,Nvidia GeForce GTX 960,Windows 10,3.31,1392.8265



MSI,GS60 Ghost,Gaming,15.6,1920x1080,Intel Core i7 6700HQ,2.6GHz,16,HDD,128GB,Nvidia GeForce GTX 970M,Windows 10,1.91,2298.291801



HP,ProBook 450,Notebook,15.6,1366x768,Intel Core i3 6100U,2.3GHz,4,HDD,500GB,Intel HD Graphics 520,Windows 10,2.07,693.7449999999999



Lenovo,ThinkPad X1,2 in 1 Convertible,14,2560x1440,Intel Core i5 6200U,2.3GHz,8,SSD,256GB,Intel HD Graphics 520,Windows 10,1.36,1747.1700999999998



Lenovo,IdeaPad 310-15IKB,Ultrabook,15.6,1920x1080,Intel Core i7 7500U,2.7GHz,6,SSD,256GB,Nvidia GeForce 920M,Windows 10,1.54,886.9263



Dell,Vostro 5568,Notebook,15.6,1920x1080,Intel Core i7 7500U,2.7GHz,8,SSD,256GB,Nvidia GeForce GT 940MX,Linux,1.98,955.2441729999999



Acer,Aspire 3,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350,2GHz,4,HDD,500GB,Intel HD Graphics 500,Windows 10,2.1,355.41089999999997



HP,Pavilion 15-BC000nv,Notebook,15.6,1920x1080,Intel Core i7 6700HQ,2.6GHz,6,HDD,1024GB,Nvidia GeForce GTX 960M,Windows 10,2.18,852.7727



Asus,Rog GL552VW-DM201T,Gaming,15.6,1920x1080,Intel Core i7 6700HQ,2.6GHz,8,HDD,256GB,Nvidia GeForce GTX 960M,Windows 10,2.591,970.1756999999999



Dell,Inspiron 5578,2 in 1 Convertible,15.6,1920x1080,Intel Core i7 7500U,2.7GHz,16,SSD,512GB,Intel HD Graphics 620,Windows 10,2.09,1258.3466999999998



Acer,Aspire E5-576G,Notebook,15.6,1920x1080,Intel Core i5 7200U,2.5GHz,4,SSD,256GB,Nvidia GeForce 940MX,Windows 10,2.23,737.5043



Dell,XPS 13,Ultrabook,13.3,3200x1800,Intel Core i5 6300U,2.4GHz,8,SSD,256GB,Intel HD Graphics 520,Linux,1.23,1172.9626999999998



Acer,Predator G9-793,Gaming,17.3,1920x1080,Intel Core i7 7700HQ,2.8GHz,16,HDD,256GB,Nvidia GeForce GTX 1070,Windows 10,4.2,2773.9127



Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,Intel Core i5 7300HQ,2.5GHz,8,HDD,1024GB,Nvidia GeForce GTX 1050,Windows 10,2.4,874.1186999999999



Samsung,Chromebook Plus,2 in 1 Convertible,12.3,2400x1600,Samsung Cortex A72&A53,2.0GHz,4,SSD,32GB,ARM Mali T860 MP4,Chrome OS,1.15,703.3507



HP,250 G6,Notebook,15.6,1366x768,Intel Core i5 7200U,2.5GHz,4,HDD,500GB,Intel HD Graphics 620,Windows 10,1.86,517.6405



Apple,"MacBook 12""",Ultrabook,12,2304x1440,Intel Core M,1.1GHz,8,SSD,256GB,Intel HD Graphics 5300,Mac OS X,0.920,1241.2699



Dell,Inspiron 7378,2 in 1 Convertible,13.3,1920x1080,Intel Core i5 7200U,2.5GHz,8,SSD,256GB,Intel HD Graphics 620,Windows 10,1.6,1279.6926999999998



HP,Pavilion Power,Notebook,15.6,1920x1080,Intel Core i7 7700HQ,2.8GHz,12,HDD,128GB,Nvidia GeForce GTX 1050,Windows 10,2.21,1416.3071



Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Notebook,15.6,1366x768,Intel Core i3 6006U,2GHz,4,HDD,1024GB,AMD Radeon R5 M430,No OS,1.9,392.7664



Asus,Rog G752VY-GC229T,Gaming,17.3,1920x1080,Intel Core i7 6700HQ,2.6GHz,16,HDD,512GB,Nvidia GeForce GTX 980M,Windows 10,4.3,2294.6949999999997



Acer,Aspire 3,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350,2GHz,4,HDD,1024GB,Intel HD Graphics 500,Linux,2.1,290.30559999999997



MSI,GS73VR 7RF,Gaming,17.3,1920x1080,Intel Core i7 7700HQ,2.8GHz,16,HDD,256GB,Nvidia GeForce GTX 1060,Windows 10,2.43,2186.79097



Dell,Inspiron 5567,Notebook,15.6,1366x768,Intel Core i3 6006U,2.0GHz,4,SSD,128GB,AMD Radeon R7 M440,Windows 10,2.3,532.5826999999999



Lenovo,IdeaPad 310-15ISK,Notebook,15.6,1366x768,Intel Core i7 6500U,2.5GHz,8,HDD,500GB,Nvidia GeForce 920MX,No OS,2.2,671.3317



Dell,Inspiron 5579,2 in 1 Convertible,15.6,1920x1080,Intel Core i7 8550U,1.8GHz,16,SSD,512GB,Intel UHD Graphics 620,Windows 10,2,1371.4805



Dell,XPS 13,Ultrabook,13.3,3200x1800,Intel Core i7 7500U,2.7GHz,16,SSD,512GB,Intel HD Graphics 620,Windows 10,1.2,2860.3639999999996



Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,15.6,1920x1080,Intel Core i7 6700HQ,2.6GHz,8,HDD,1024GB,Nvidia GeForce GTX 1060,Windows 10,2.2,1247.6736999999998



Dell,Inspiron 5567,Notebook,15.6,1920x1080,Intel Core i5 7200U,2.5GHz,8,SSD,256GB,AMD Radeon R7 M445,Windows 10,2.36,948.8296999999999



HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,15.6,1366x768,Intel Core i5 7200U,2.5GHz,8,SSD,256GB,Intel HD Graphics 620,Windows 10,1.91,617.9667



Lenovo,IdeaPad 320-15AST,Notebook,15.6,1366x768,AMD E-Series 9000,2.2GHz,4,HDD,500GB,AMD Radeon R2 Graphics,Windows 10,2.2,319.12269999999995



Acer,Aspire E5-774G,Notebook,17.3,1600x900,Intel Core i3 6006U,2.0GHz,8,HDD,1024GB,Nvidia GeForce 940MX,Windows 10,3.3,671.3317



Asus,Rog Strix,Gaming,15.6,1920x1080,Intel Core i7 7700HQ,2.8GHz,16,HDD,256GB,Nvidia GeForce GTX 1070,Windows 10,2.2,2613.8176999999996



Apple,"MacBook 12""",Ultrabook,12,2304x1440,Intel Core M,1.2GHz,8,SSD,512GB,Intel HD Graphics 515,Mac OS X,0.920,1365.0766999999998



Asus,FX502VM-AS73 (i7-7700HQ/16GB/1TB,Notebook,15.6,1920x1080,Intel Core i7 7700HQ,2.8GHz,16,HDD,128GB,Nvidia GeForce GTX 1060,Windows 10,2.2,1866.7077



MSI,GS73VR Stealth,Gaming,17.3,1920x1080,Intel Core i7 6700HQ,2.6GHz,16,HDD,256GB,Nvidia GeForce GTX 1060,Windows 10,2.43,2080.1570269999997



Dell,Inspiron 7579,2 in 1 Convertible,15.6,1920x1080,Intel Core i5 7200U,2.5GHz,8,SSD,256GB,Intel HD Graphics 620,Windows 10,2.191,1066.2327



Asus,ROG Strix,Gaming,17.3,1920x1080,Intel Core i7 7700HQ,2.8GHz,16,HDD,256GB,Nvidia GeForce GTX 1060,Windows 10,2.9,2080.1677



Acer,C740-C9QX (3205U/2GB/32GB/Chrome,Netbook,11.6,1366x768,Intel Celeron Dual Core 3205U,1.5GHz,2,SSD,32GB,Intel HD Graphics,Chrome OS,1.3,185.7102



Acer,E5 774G,Notebook,17.3,1600x900,Intel Core i3 6006U,2GHz,4,HDD,1024GB,Nvidia GeForce 940MX,Windows 10,3.3,638.2453999999999



Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,Intel Core i5 7200U,2.5GHz,8,HDD,1024GB,Intel HD Graphics 620,No OS,2.8,575.2746999999999



Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,1920x1080,Intel Core i7 6700HQ,2.6GHz,8,HDD,128GB,Nvidia GeForce GTX 960<U+039C>,Windows 10,2.6,1357.6055999999999



Acer,SP714-51 (i7-7Y75/8GB/256GB/FHD/W10),2 in 1 Convertible,14,1920x1080,Intel Core i7 7Y75,1.3GHz,8,SSD,256GB,Intel HD Graphics 615,Windows 10,1.2,1226.3276999999998



Lenovo,Thinkpad T560,Notebook,15.6,1920x1080,Intel Core i7 6600U,2.6GHz,8,SSD,256GB,Intel HD Graphics 520,Windows 10,2.3,1631.9017



MSI,GP62MVR 6RF,Gaming,15.6,1920x1080,Intel Core i7 6700HQ,2.6GHz,8,HDD,128GB,Nvidia GeForce GTX 1060,Windows 10,2.2,1575.4522029999998



HP,15-bw009nv (A12-9720P/6GB/1TB/Radeon,Notebook,15.6,1920x1080,AMD A12-Series 9720P,2.7GHz,6,HDD,1024GB,AMD Radeon 530,Windows 10,2.1,564.6016999999999



Dell,Latitude E7270,Ultrabook,12.5,1920x1080,Intel Core i5 6300U,2.4GHz,8,SSD,256GB,Intel HD Graphics 520,Windows 7,1.26,1828.6798009999998



Dell,Inspiron 5578,2 in 1 Convertible,15,1920x1080,Intel Core i3 7100U,2.4GHz,4,HDD,500GB,Intel HD Graphics 620,Windows 10,2.08,543.2556999999999



Asus,X540SA-RBPDN09 (N3710/4GB/1TB/W10),Notebook,15.6,1366x768,Intel Pentium Quad Core N3710,1.6GHz,4,HDD,1024GB,Intel HD Graphics 405,Windows 10,2.65,329.79569999999995



Dell,XPS 13,Ultrabook,13.3,3200x1800,Intel Core i7 7500U,2.7GHz,8,SSD,256GB,Intel HD Graphics 620,Windows 10,1.29,1576.4020999999998



Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i5 7200U,2.5GHz,4,HDD,1024GB,Intel HD Graphics 520,Linux,2.18,556.981178



Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,1920x1080,Intel Core i7 6700HQ,2.6GHz,16,HDD,128GB,Nvidia GeForce GTX 960M,Windows 10,2.6,1098.2516999999998



MSI,GL62M 7RDX,Gaming,15.6,1920x1080,Intel Core i7 7700HQ,2.8GHz,8,HDD,128GB,Nvidia GeForce GTX 1050,Windows 10,2.2,1226.3276999999998



Lenovo,ThinkPad Yoga,Netbook,12.5,1920x1080,Intel Core i7 6500U,2.50GHz,16,SSD,512GB,Intel HD Graphics 520,Windows 10,1.3,1761.0449999999998



Razer,Blade Pro,Gaming,14,1920x1080,Intel Core i7 7700HQ,2.8GHz,16,SSD,1024GB,Nvidia GeForce GTX 1060,Windows 10,1.95,3734.4826999999996



Dell,Inspiron 3567,Notebook,15.6,1366x768,Intel Core i3 7100U,2.4GHz,8,HDD,1024GB,Intel HD Graphics 620,Windows 10,2.3,500.5743729999999



MSI,GE72VR Apache,Gaming,17.3,1920x1080,Intel Core i7 7700HQ,2.8GHz,16,HDD,256GB,Nvidia GeForce GTX 1060,Windows 10,2.7,1705.5454



Apple,MacBook Air,Ultrabook,11.6,1366x768,Intel Core i5,1.6GHz,4,SSD,256GB,Intel HD Graphics 6000,Mac OS X,1.08,1023.5406999999999



HP,15-bs023nv (i3-6006U/4GB/1TB/FHD/W10),Notebook,15.6,1920x1080,Intel Core i3 6006U,2GHz,4,HDD,1024GB,Intel HD Graphics 520,Windows 10,2.1,510.16939999999994



HP,EliteBook 840,Ultrabook,14,2560x1440,Intel Core i7 6500U,2.5GHz,8,SSD,256GB,Intel HD Graphics 520,Windows 7,1.54,2346.128187



Dell,Vostro 3559,Notebook,15.6,1366x768,Intel Core i5 6200U,2.3GHz,4,HDD,500GB,Intel HD Graphics 520,Windows 7,2.24,786.6000999999999



MSI,GL62 6QF,Gaming,15.6,1920x1080,Intel Core i7 6700HQ,2.6GHz,8,HDD,128GB,Nvidia GeForce GTX 960M,Windows 10,2.3,1247.6736999999998



Lenovo,ThinkPad 13,Notebook,13.3,1920x1080,Intel Core i7 7500U,2.7GHz,16,SSD,512GB,Intel HD Graphics 620,Windows 10,1.4,1599.8826999999999



Lenovo,IdeaPad 320-15ABR,Notebook,15.6,1920x1080,AMD A12-Series 9720P,3.6GHz,6,SSD,256GB,AMD Radeon 530,Windows 10,2.2,637.786461



Asus,ZenBook UX310UA-WB71,Ultrabook,13.3,1920x1080,Intel Core i7 6500U,2.5GHz,8,SSD,256GB,Intel HD Graphics 520,Windows 10,1.45,1366.1439999999998



Acer,Aspire ES1-572,Notebook,15.6,1366x768,Intel Core i3 6006U,2.0GHz,4,HDD,500GB,Intel HD Graphics 520,Linux,2.4,386.14914



Dell,Inspiron 7779,2 in 1 Convertible,17.3,1920x1080,Intel Core i7 7500U,2.7GHz,16,SSD,512GB,Nvidia GeForce 940MX,Windows 10,2.77,1920.0727



HP,EliteBook 840,Notebook,14,1920x1080,Intel Core i5 6200U,2.3GHz,4,SSD,256GB,Intel HD Graphics 520,Windows 7,1.54,1174.019327



Asus,Rog GL553VE-FY052T,Gaming,15.6,1920x1080,Intel Core i7 7700HQ,2.8GHz,16,HDD,256GB,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,1707.6799999999998



Dell,Latitude 5480,Notebook,14,1366x768,Intel Core i5 7200U,2.5GHz,4,HDD,500GB,Intel HD Graphics 620,Windows 10,1.6,933.8874999999999



Asus,Rog GL502VS,Gaming,15.6,1920x1080,Intel Core i7 6700HQ,2.6GHz,16,HDD,256GB,Nvidia GeForce GTX 1070,Windows 10,2.34,2481.4725



Lenovo,V510-15IKB (i5-7200U/8GB/256GB/FHD/No,Notebook,15.6,1920x1080,Intel Core i5 7200U,2.5GHz,8,SSD,256GB,Intel HD Graphics 620,No OS,2.3,611.5628999999999



Dell,XPS 13,2 in 1 Convertible,13.3,3200x1800,Intel Core i5 7Y54,1.2GHz,8,SSD,256GB,Intel HD Graphics 615,Windows 10,1.24,1935.0149



Dell,Inspiron 3552,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710,1.6GHz,4,HDD,500GB,Intel HD Graphics,Linux,2.2,345.80519999999996



HP,255 G6,Notebook,15.6,1366x768,AMD A6-Series 9220,2.5GHz,4,HDD,500GB,AMD Radeon R4 Graphics,Windows 10,1.86,425.85269999999997



Lenovo,IdeaPad 310-15ISK,Notebook,15.6,1920x1080,Intel Core i3 6100U,2.3GHz,6,SSD,128GB,Nvidia GeForce 920MX,Windows 10,2.4,607.2937



Lenovo,ThinkPad L460,Notebook,14,1920x1080,Intel Core i5 6200U,2.3GHz,8,SSD,256GB,Intel HD Graphics 520,Windows 10,1.9,1144.1455999999998



Dell,Inspiron 3552,Notebook,15.6,1366x768,Intel Pentium Quad Core N3700,1.6GHz,4,HDD,500GB,Intel HD Graphics,Windows 10,2.2,473.870527



Asus,X541NA-GO020T (N3350/4GB/1TB/W10),Notebook,15.6,1366x768,Intel Celeron Dual Core N3350,1.1GHz,4,HDD,1024GB,Intel HD Graphics 500,Windows 10,2,361.81469999999996



Asus,Rog G752VT-GC073T,Gaming,17.3,1920x1080,Intel Core i7 6700HQ,2.6GHz,16,HDD,128GB,Nvidia GeForce GTX 970M,Windows 10,4.0,2027.87



Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 6006U,2GHz,4,HDD,500GB,Intel HD Graphics 520,Windows 10,2.29,522.977



Lenovo,B51-80 (i7-6500U/8GB/1008GB/Radeon,Notebook,15.6,1920x1080,Intel Core i7 6500U,2.5GHz,8,Hybrid,1024GB,AMD Radeon R5 M330,Windows 7,2.32,955.2334999999999



MSI,GE62 Apache,Gaming,15.6,1920x1080,Intel Core i7 6700HQ,2.6GHz,8,HDD,128GB,Nvidia GeForce GTX 960M,Windows 10,2.4,1311.7116999999998



Lenovo,Yoga 500-14IBD,2 in 1 Convertible,14,1920x1080,Intel Core i5 6200U,2.3GHz,4,SSD,128GB,Intel HD Graphics 520,Windows 10,1.8,889.071573



Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,1920x1080,Intel Core M 6Y30,0.9GHz,8,SSD,512GB,Intel HD Graphics 515,Windows 10,1.2,778.0617



Dell,Inspiron 3567,Notebook,15.6,1366x768,Intel Core i3 7100U,2.4GHz,6,HDD,1024GB,Intel HD Graphics 620,Windows 10,2.3,489.8907



Acer,Aspire ES1-531,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060,1.6GHz,4,HDD,500GB,Intel HD Graphics 400,Linux,2.4,308.44969999999995



Dell,Inspiron 3552,Notebook,15.6,1366x768,Intel Celeron Dual Core N3050,1.6GHz,2,HDD,500GB,Intel HD Graphics,Windows 10,2.20,404.50669999999997



Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,1920x1080,Intel Core i7 6700HQ,2.6GHz,8,HDD,1024GB,Nvidia GeForce GTX 960M,Windows 10,2.6,959.5026999999999



HP,Pavilion 15-AW003nv,Notebook,15.6,1920x1080,AMD A9-Series 9410,2.9GHz,6,Hybrid,1024GB,AMD Radeon R7 M440,Windows 10,2.04,587.004327



Dell,Inspiron 3567,Notebook,15.6,1366x768,Intel Core i7 7500U,2.7GHz,8,HDD,1024GB,AMD Radeon R5 M430,Linux,2.3,860.233127



HP,Stream 11-Y000na,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060,1.6GHz,2,SSD,32GB,Intel HD Graphics 400,Windows 10,1.17,223.0657



Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,1366x768,Intel Core i7 6500U,2.5GHz,4,HDD,500GB,Nvidia GeForce 920M,Windows 10,2.2,768.797536



Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14,1920x1080,Intel Core i7 6500U,2.5GHz,4,SSD,128GB,Intel HD Graphics 520,Windows 10,1.8,680.9373999999999



Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,3200x1800,Intel Core i7 6500U,2.5GHz,16,SSD,512GB,Intel HD Graphics 520,Windows 10,1.3,1599.8826999999999



Lenovo,IdeaPad 100S-14IBR,Notebook,14,1366x768,Intel Celeron Dual Core N3050,1.6GHz,2,SSD,64GB,Intel HD Graphics,Windows 10,1.5,244.41169999999997



